pair_id,condition,block_n,object,object_selected,score,rt
p072-p121,fixed_associations,3,square_red,square_red,1,1647.60000038147
p072-p121,fixed_associations,3,square_grey,square_grey,1,3040.90000009537
p072-p121,fixed_associations,3,hexagon_pink,hexagon_grey,0,1696.09999990463
p072-p121,fixed_associations,3,circle_yellow,circle_pink,0,2162.40000009537
p072-p121,fixed_associations,3,hexagon_yellow,hexagon_pink,0,1081.7999997139
p072-p121,fixed_associations,3,star_pink,star_grey,0,863.89999961853
p072-p121,fixed_associations,3,hexagon_grey,hexagon_red,0,1513.7999997139
p072-p121,fixed_associations,3,star_red,star_red,1,1817.59999990463
p072-p121,fixed_associations,3,star_pink,star_red,0,2840.69999980927
p072-p121,fixed_associations,3,square_grey,square_yellow,0,2099.69999980927
p072-p121,fixed_associations,3,star_yellow,star_red,0,571
p072-p121,fixed_associations,3,circle_red,circle_yellow,0,2426.7999997139
p072-p121,fixed_associations,3,star_red,star_red,1,1275.2999997139
p072-p121,fixed_associations,3,square_pink,square_yellow,0,1258.2000002861
p072-p121,fixed_associations,3,circle_grey,circle_red,0,1810.2999997139
p072-p121,fixed_associations,3,circle_yellow,circle_pink,0,1762.80000019073
p122-p212,fixed_associations,2,splat_red,splat_pink,0,2294
p122-p212,fixed_associations,2,splat_pink,splat_pink,1,2988.70000000019
p122-p212,fixed_associations,2,splat_yellow,splat_pink,0,1520.5
p122-p212,fixed_associations,2,splat_grey,splat_yellow,0,701.200000000186
p122-p212,fixed_associations,2,splat_red,splat_pink,0,954.900000000373
p122-p212,fixed_associations,2,splat_yellow,splat_pink,0,1381.80000000028
p122-p212,fixed_associations,2,splat_pink,splat_pink,1,1886.89999999991
p122-p212,fixed_associations,2,splat_grey,splat_grey,1,1649.09999999963
p122-p212,fixed_associations,2,splat_red,splat_grey,0,1351.70000000019
p122-p212,fixed_associations,2,splat_grey,splat_pink,0,1483.39999999944
p122-p212,fixed_associations,2,splat_pink,splat_pink,1,1996.40000000037
p122-p212,fixed_associations,2,splat_yellow,splat_pink,0,1540.90000000037
p122-p212,fixed_associations,2,splat_yellow,splat_pink,0,1628.40000000037
p122-p212,fixed_associations,2,splat_grey,splat_yellow,0,1501.89999999944
p122-p212,fixed_associations,2,splat_red,splat_grey,0,1412
p122-p212,fixed_associations,2,splat_pink,splat_grey,0,1033.29999999981
p122-p212,fixed_associations,3,hexagon_pink,hexagon_pink,1,1953.09999999963
p122-p212,fixed_associations,3,hexagon_grey,hexagon_grey,1,1415.10000000056
p122-p212,fixed_associations,3,star_yellow,star_pink,0,1849.5
p122-p212,fixed_associations,3,cross_red,cross_grey,0,1131.40000000037
p122-p212,fixed_associations,3,star_yellow,star_yellow,1,1869.29999999981
p122-p212,fixed_associations,3,cross_red,cross_red,1,2102.20000000019
p122-p212,fixed_associations,3,hexagon_grey,hexagon_grey,1,1093.69999999925
p122-p212,fixed_associations,3,star_pink,star_grey,0,1626.40000000037
p122-p212,fixed_associations,3,star_yellow,star_yellow,1,1794.10000000056
p122-p212,fixed_associations,3,hexagon_grey,hexagon_pink,0,1640.60000000056
p122-p212,fixed_associations,3,hexagon_red,hexagon_grey,0,2545.70000000019
p122-p212,fixed_associations,3,star_pink,star_grey,0,3570.29999999981
p122-p212,fixed_associations,3,diamond_grey,diamond_red,0,1517.10000000056
p122-p212,fixed_associations,3,diamond_red,diamond_red,1,1722.39999999944
p122-p212,fixed_associations,3,diamond_yellow,diamond_red,0,2640.40000000037
p122-p212,fixed_associations,3,star_pink,star_yellow,0,1348
p123-p149,random_associations,2,splat_red,splat_red,1,37069
p123-p149,random_associations,2,splat_grey,splat_grey,1,10657.599999994
p123-p149,random_associations,2,splat_pink,splat_grey,0,4218.60000002384
p123-p149,random_associations,2,splat_yellow,splat_yellow,1,3608
p123-p149,random_associations,2,splat_yellow,splat_yellow,1,4994
p123-p149,random_associations,2,splat_red,splat_red,1,4718.79999998212
p123-p149,random_associations,2,splat_pink,splat_pink,1,6684.80000001192
p123-p149,random_associations,2,splat_grey,splat_grey,1,8196.09999999404
p123-p149,random_associations,2,splat_yellow,splat_yellow,1,2044.60000002384
p123-p149,random_associations,2,splat_grey,splat_grey,1,3181.29999998212
p123-p149,random_associations,2,splat_red,splat_red,1,3203.40000000596
p123-p149,random_associations,2,splat_pink,splat_pink,1,7398.60000002384
p123-p149,random_associations,2,splat_grey,splat_grey,1,2433.20000001788
p123-p149,random_associations,2,splat_red,splat_red,1,3050.29999998212
p123-p149,random_associations,2,splat_pink,splat_pink,1,4848.60000002384
p123-p149,random_associations,2,splat_yellow,splat_yellow,1,3506.19999998808
p123-p149,random_associations,3,pentagon_pink,pentagon_grey,0,3159.70000001788
p123-p149,random_associations,3,star_red,star_red,1,7565.29999998212
p123-p149,random_associations,3,star_yellow,star_yellow,1,5568
p123-p149,random_associations,3,hexagon_grey,hexagon_grey,1,5659.20000001788
p123-p149,random_associations,3,diamond_red,diamond_red,1,2947.70000001788
p123-p149,random_associations,3,star_yellow,star_yellow,1,2424.59999999404
p123-p149,random_associations,3,star_pink,star_pink,1,5361.39999997616
p123-p149,random_associations,3,pentagon_grey,pentagon_grey,1,3988.69999998808
p123-p149,random_associations,3,diamond_grey,diamond_grey,1,4319.09999999404
p123-p149,random_associations,3,diamond_pink,diamond_pink,1,2955.09999999404
p123-p149,random_associations,3,star_red,star_red,1,2337.09999999404
p123-p149,random_associations,3,pentagon_yellow,pentagon_yellow,1,5932.20000001788
p123-p149,random_associations,3,star_pink,star_pink,1,2969.59999999404
p123-p149,random_associations,3,star_red,star_red,1,10177
p123-p149,random_associations,3,star_grey,star_grey,1,7178.5
p123-p149,random_associations,3,diamond_yellow,diamond_yellow,1,4050.40000000596
p124-p214,random_associations,2,splat_grey,splat_yellow,0,3226.89999985695
p124-p214,random_associations,2,splat_yellow,splat_grey,0,3635.89999985695
p124-p214,random_associations,2,splat_red,splat_red,1,2221.39999985695
p124-p214,random_associations,2,splat_pink,splat_red,0,2819.90000009537
p124-p214,random_associations,2,splat_pink,splat_pink,1,7909.10000014305
p124-p214,random_associations,2,splat_grey,splat_red,0,1487.70000004768
p124-p214,random_associations,2,splat_red,splat_red,1,1339.5
p124-p214,random_associations,2,splat_yellow,splat_yellow,1,1181.5
p124-p214,random_associations,2,splat_grey,splat_pink,0,1604.79999995232
p124-p214,random_associations,2,splat_yellow,splat_yellow,1,1352.09999990463
p124-p214,random_associations,2,splat_red,splat_red,1,1254.39999985695
p124-p214,random_associations,2,splat_pink,splat_red,0,1226.40000009537
p124-p214,random_associations,2,splat_grey,splat_pink,0,1761.89999985695
p124-p214,random_associations,2,splat_pink,splat_pink,1,2254.39999985695
p124-p214,random_associations,2,splat_red,splat_red,1,1277
p124-p214,random_associations,2,splat_yellow,splat_yellow,1,1546.60000014305
p124-p214,random_associations,3,hexagon_yellow,hexagon_pink,0,3874.39999985695
p124-p214,random_associations,3,star_red,star_red,1,2322.89999985695
p124-p214,random_associations,3,cross_grey,cross_pink,0,2244.5
p124-p214,random_associations,3,circle_pink,circle_yellow,0,1512.5
p124-p214,random_associations,3,hexagon_red,hexagon_red,1,9744.5
p124-p214,random_associations,3,cross_grey,cross_grey,1,2353.5
p124-p214,random_associations,3,cross_pink,cross_pink,1,2152.5
p124-p214,random_associations,3,star_yellow,star_yellow,1,5630.40000009537
p124-p214,random_associations,3,cross_pink,cross_grey,0,4920
p124-p214,random_associations,3,cross_red,cross_red,1,2476
p124-p214,random_associations,3,hexagon_grey,hexagon_grey,1,1256.60000014305
p124-p214,random_associations,3,star_yellow,star_pink,0,3105.29999995232
p124-p214,random_associations,3,circle_yellow,circle_yellow,1,2241.60000014305
p124-p214,random_associations,3,hexagon_pink,hexagon_red,0,1906.39999985695
p124-p214,random_associations,3,cross_grey,cross_yellow,0,2121.29999995232
p124-p214,random_associations,3,hexagon_red,hexagon_red,1,1939.70000004768
p012-p125,fixed_associations,2,splat_grey,splat_grey,1,20464.5
p012-p125,fixed_associations,2,splat_pink,splat_grey,0,14968.0999999978
p012-p125,fixed_associations,2,splat_red,splat_grey,0,3198.5
p012-p125,fixed_associations,2,splat_yellow,splat_red,0,8765.40000000224
p012-p125,fixed_associations,2,splat_red,splat_yellow,0,6310.80000000447
p012-p125,fixed_associations,2,splat_yellow,splat_yellow,1,3892.89999999851
p012-p125,fixed_associations,2,splat_pink,splat_pink,1,4662.39999999851
p012-p125,fixed_associations,2,splat_grey,splat_pink,0,5607.20000000298
p012-p125,fixed_associations,2,splat_grey,splat_yellow,0,4233
p012-p125,fixed_associations,2,splat_pink,splat_red,0,1169
p012-p125,fixed_associations,2,splat_yellow,splat_red,0,2598.29999999702
p012-p125,fixed_associations,2,splat_red,splat_pink,0,3424.30000000447
p012-p125,fixed_associations,2,splat_red,splat_red,1,2471.79999999702
p012-p125,fixed_associations,2,splat_grey,splat_yellow,0,4796.59999999404
p012-p125,fixed_associations,2,splat_yellow,splat_red,0,3482
p012-p125,fixed_associations,2,splat_pink,splat_red,0,4048.69999999553
p012-p125,fixed_associations,3,square_grey,square_grey,1,4888.60000000149
p012-p125,fixed_associations,3,square_pink,square_pink,1,5202.80000000447
p012-p125,fixed_associations,3,cross_red,cross_pink,0,3929.60000000149
p012-p125,fixed_associations,3,square_yellow,square_red,0,4251.39999999851
p012-p125,fixed_associations,3,diamond_red,diamond_grey,0,2599.30000000447
p012-p125,fixed_associations,3,diamond_grey,diamond_grey,1,2626.29999999702
p012-p125,fixed_associations,3,cross_yellow,cross_yellow,1,2267
p012-p125,fixed_associations,3,cross_pink,cross_grey,0,1820.70000000298
p012-p125,fixed_associations,3,square_grey,square_yellow,0,4912.60000000149
p012-p125,fixed_associations,3,star_yellow,star_grey,0,4007.89999999851
p012-p125,fixed_associations,3,cross_pink,cross_pink,1,3233.10000000149
p012-p125,fixed_associations,3,cross_red,cross_grey,0,6913.30000000447
p012-p125,fixed_associations,3,star_red,star_yellow,0,5168.60000000149
p012-p125,fixed_associations,3,square_pink,square_red,0,1970
p012-p125,fixed_associations,3,square_grey,square_grey,1,2968.19999999553
p012-p125,fixed_associations,3,cross_yellow,cross_pink,0,2269
p037-p126,fixed_associations,2,splat_red,splat_pink,0,2545.09999990463
p037-p126,fixed_associations,2,splat_pink,splat_pink,1,2493.80000019073
p037-p126,fixed_associations,2,splat_grey,splat_pink,0,2329
p037-p126,fixed_associations,2,splat_yellow,splat_grey,0,5023
p037-p126,fixed_associations,2,splat_red,splat_grey,0,2599.5
p037-p126,fixed_associations,2,splat_pink,splat_pink,1,1905.39999961853
p037-p126,fixed_associations,2,splat_grey,splat_grey,1,1923.19999980927
p037-p126,fixed_associations,2,splat_yellow,splat_yellow,1,3733.69999980927
p037-p126,fixed_associations,2,splat_yellow,splat_yellow,1,4182.59999990463
p037-p126,fixed_associations,2,splat_grey,splat_yellow,0,8639.30000019073
p037-p126,fixed_associations,2,splat_red,splat_yellow,0,3643
p037-p126,fixed_associations,2,splat_pink,splat_pink,1,2153.40000009537
p037-p126,fixed_associations,2,splat_red,splat_red,1,1508.59999990463
p037-p126,fixed_associations,2,splat_grey,splat_grey,1,3462.09999990463
p037-p126,fixed_associations,2,splat_yellow,splat_yellow,1,3380.59999990463
p037-p126,fixed_associations,2,splat_pink,splat_pink,1,1965.09999990463
p037-p126,fixed_associations,3,diamond_pink,diamond_pink,1,1635.90000009537
p037-p126,fixed_associations,3,diamond_red,diamond_red,1,3428.2000002861
p037-p126,fixed_associations,3,star_yellow,star_pink,0,1825.7000002861
p037-p126,fixed_associations,3,star_grey,star_grey,1,4100.59999990463
p037-p126,fixed_associations,3,square_red,square_red,1,6028.19999980927
p037-p126,fixed_associations,3,diamond_yellow,diamond_grey,0,3251.2000002861
p037-p126,fixed_associations,3,star_grey,star_yellow,0,2140.40000009537
p037-p126,fixed_associations,3,square_pink,square_pink,1,1450.60000038147
p037-p126,fixed_associations,3,diamond_red,diamond_yellow,0,1996.40000009537
p037-p126,fixed_associations,3,star_yellow,star_red,0,4307.7999997139
p037-p126,fixed_associations,3,diamond_pink,diamond_pink,1,1848.2999997139
p037-p126,fixed_associations,3,pentagon_grey,pentagon_grey,1,2575.09999990463
p037-p126,fixed_associations,3,diamond_red,diamond_grey,0,4029.5
p037-p126,fixed_associations,3,square_pink,square_pink,1,1483.2000002861
p037-p126,fixed_associations,3,pentagon_yellow,pentagon_grey,0,5127.90000009537
p037-p126,fixed_associations,3,star_grey,star_pink,0,1352.40000009537
p006-p127,random_associations,2,splat_red,splat_grey,0,7395.7000002861
p006-p127,random_associations,2,splat_pink,splat_grey,0,3993.89999961853
p006-p127,random_associations,2,splat_grey,splat_pink,0,3305.90000009537
p006-p127,random_associations,2,splat_yellow,splat_yellow,1,3740.80000019073
p006-p127,random_associations,2,splat_pink,splat_yellow,0,2936.60000038147
p006-p127,random_associations,2,splat_red,splat_pink,0,2134.09999990463
p006-p127,random_associations,2,splat_grey,splat_grey,1,1871.19999980927
p006-p127,random_associations,2,splat_yellow,splat_red,0,5272.09999990463
p006-p127,random_associations,2,splat_yellow,splat_grey,0,3283.30000019073
p006-p127,random_associations,2,splat_red,splat_red,1,1518.89999961853
p006-p127,random_associations,2,splat_grey,splat_pink,0,2123.80000019073
p006-p127,random_associations,2,splat_pink,splat_red,0,1943
p006-p127,random_associations,2,splat_grey,splat_yellow,0,1959.7000002861
p006-p127,random_associations,2,splat_red,splat_grey,0,2843.2999997139
p006-p127,random_associations,2,splat_pink,splat_red,0,3090.80000019073
p006-p127,random_associations,2,splat_yellow,splat_grey,0,1245.2000002861
p006-p127,random_associations,3,diamond_grey,diamond_grey,1,2876.30000019073
p006-p127,random_associations,3,diamond_pink,diamond_grey,0,10578.1999998093
p006-p127,random_associations,3,cross_yellow,cross_grey,0,2488.90000009537
p006-p127,random_associations,3,star_red,star_pink,0,1660.19999980927
p006-p127,random_associations,3,diamond_grey,diamond_yellow,0,2241.90000009537
p006-p127,random_associations,3,square_red,square_grey,0,1638.90000009537
p006-p127,random_associations,3,star_pink,star_grey,0,2383.40000009537
p006-p127,random_associations,3,diamond_yellow,diamond_grey,0,2528.90000009537
p006-p127,random_associations,3,diamond_grey,diamond_pink,0,1435.2000002861
p006-p127,random_associations,3,square_pink,square_yellow,0,2076.90000009537
p006-p127,random_associations,3,diamond_yellow,diamond_yellow,1,1427.59999990463
p006-p127,random_associations,3,square_red,square_pink,0,2809.2000002861
p006-p127,random_associations,3,cross_pink,cross_pink,1,2058.7999997139
p006-p127,random_associations,3,square_grey,square_grey,1,1771.10000038147
p006-p127,random_associations,3,diamond_yellow,diamond_red,0,2922.5
p006-p127,random_associations,3,diamond_red,diamond_red,1,1587.30000019073
p026-p128,fixed_associations,2,splat_grey,splat_grey,1,6358.5
p026-p128,fixed_associations,2,splat_pink,splat_pink,1,4659.79999995232
p026-p128,fixed_associations,2,splat_yellow,splat_yellow,1,1814.5
p026-p128,fixed_associations,2,splat_red,splat_red,1,7396.5
p026-p128,fixed_associations,2,splat_red,splat_yellow,0,3632.29999995232
p026-p128,fixed_associations,2,splat_yellow,splat_yellow,1,1598.69999980927
p026-p128,fixed_associations,2,splat_pink,splat_pink,1,2566.09999990463
p026-p128,fixed_associations,2,splat_grey,splat_grey,1,5058.29999995232
p026-p128,fixed_associations,2,splat_pink,splat_pink,1,3559.10000014305
p026-p128,fixed_associations,2,splat_grey,splat_grey,1,1354
p026-p128,fixed_associations,2,splat_red,splat_red,1,3555.29999995232
p026-p128,fixed_associations,2,splat_yellow,splat_yellow,1,4617
p026-p128,fixed_associations,2,splat_pink,splat_pink,1,1887.5
p026-p128,fixed_associations,2,splat_grey,splat_grey,1,2958.29999995232
p026-p128,fixed_associations,2,splat_yellow,splat_yellow,1,2302.09999990463
p026-p128,fixed_associations,2,splat_red,splat_red,1,3090.5
p026-p128,fixed_associations,3,hexagon_grey,hexagon_grey,1,2824.70000004768
p026-p128,fixed_associations,3,hexagon_red,hexagon_red,1,2679.90000009537
p026-p128,fixed_associations,3,cross_yellow,cross_yellow,1,3455.60000014305
p026-p128,fixed_associations,3,star_pink,star_pink,1,2561.40000009537
p026-p128,fixed_associations,3,diamond_pink,diamond_pink,1,4989.10000014305
p026-p128,fixed_associations,3,hexagon_grey,hexagon_grey,1,4855.29999995232
p026-p128,fixed_associations,3,cross_yellow,cross_yellow,1,3482.60000014305
p026-p128,fixed_associations,3,star_red,star_red,1,5683.39999985695
p026-p128,fixed_associations,3,star_red,star_red,1,5406.20000004768
p026-p128,fixed_associations,3,diamond_grey,diamond_grey,1,3590.5
p026-p128,fixed_associations,3,diamond_yellow,diamond_yellow,1,3352.10000014305
p026-p128,fixed_associations,3,diamond_pink,diamond_pink,1,3488.5
p026-p128,fixed_associations,3,star_red,star_pink,0,4438.90000009537
p026-p128,fixed_associations,3,star_pink,star_pink,1,3934.5
p026-p128,fixed_associations,3,hexagon_yellow,hexagon_yellow,1,1811.80000019073
p026-p128,fixed_associations,3,star_grey,star_grey,1,5520.59999990463
p129-p161,random_associations,2,splat_yellow,splat_pink,0,8122.29999999981
p129-p161,random_associations,2,splat_red,splat_red,1,3298.79999999981
p129-p161,random_associations,2,splat_pink,splat_grey,0,5875.5
p129-p161,random_associations,2,splat_grey,splat_grey,1,10624.2000000002
p129-p161,random_associations,2,splat_pink,splat_pink,1,3843.70000000019
p129-p161,random_associations,2,splat_yellow,splat_grey,0,7640.09999999963
p129-p161,random_associations,2,splat_grey,splat_yellow,0,6065
p129-p161,random_associations,2,splat_red,splat_red,1,2272
p129-p161,random_associations,2,splat_grey,splat_grey,1,2516.80000000075
p129-p161,random_associations,2,splat_red,splat_red,1,1967.60000000056
p129-p161,random_associations,2,splat_pink,splat_pink,1,1978
p129-p161,random_associations,2,splat_yellow,splat_yellow,1,3073.79999999981
p129-p161,random_associations,2,splat_yellow,splat_yellow,1,4539.90000000037
p129-p161,random_associations,2,splat_red,splat_red,1,1798.29999999981
p129-p161,random_associations,2,splat_pink,splat_pink,1,2534.5
p129-p161,random_associations,2,splat_grey,splat_grey,1,2171
p129-p161,random_associations,3,circle_grey,circle_grey,1,14542.3000000007
p129-p161,random_associations,3,circle_red,circle_red,1,7892.5
p129-p161,random_associations,3,hexagon_yellow,hexagon_yellow,1,4577.30000000075
p129-p161,random_associations,3,square_pink,square_pink,1,2859.60000000056
p129-p161,random_associations,3,square_pink,square_pink,1,4442.09999999963
p129-p161,random_associations,3,hexagon_grey,hexagon_grey,1,1813.5
p129-p161,random_associations,3,diamond_yellow,diamond_yellow,1,2063.60000000056
p129-p161,random_associations,3,square_red,square_pink,0,10237.0999999996
p129-p161,random_associations,3,square_red,square_red,1,2111.59999999963
p129-p161,random_associations,3,circle_grey,circle_grey,1,2621.5
p129-p161,random_associations,3,diamond_pink,diamond_pink,1,3195.70000000019
p129-p161,random_associations,3,square_yellow,square_yellow,1,4033.59999999963
p129-p161,random_associations,3,square_grey,square_grey,1,1619.69999999925
p129-p161,random_associations,3,diamond_yellow,diamond_yellow,1,5282.5
p129-p161,random_associations,3,square_pink,square_pink,1,1939
p129-p161,random_associations,3,hexagon_red,hexagon_red,1,2302
p071-p130,random_associations,2,splat_red,splat_yellow,0,6463.90000009537
p071-p130,random_associations,2,splat_pink,splat_yellow,0,7762.69999980927
p071-p130,random_associations,2,splat_grey,splat_red,0,3614.09999990463
p071-p130,random_associations,2,splat_yellow,splat_red,0,3584.5
p071-p130,random_associations,2,splat_red,splat_grey,0,5482.90000009537
p071-p130,random_associations,2,splat_grey,splat_grey,1,2781.90000009537
p071-p130,random_associations,2,splat_yellow,splat_red,0,7259.69999980927
p071-p130,random_associations,2,splat_pink,splat_pink,1,4320.09999990463
p071-p130,random_associations,2,splat_pink,splat_pink,1,6691.59999990463
p071-p130,random_associations,2,splat_grey,splat_grey,1,2327.5
p071-p130,random_associations,2,splat_red,splat_grey,0,4101.80000019073
p071-p130,random_associations,2,splat_yellow,splat_grey,0,1945.69999980927
p071-p130,random_associations,2,splat_grey,splat_grey,1,2186.09999990463
p071-p130,random_associations,2,splat_red,splat_yellow,0,4642.5
p071-p130,random_associations,2,splat_pink,splat_grey,0,1891.80000019073
p071-p130,random_associations,2,splat_yellow,splat_grey,0,1953.40000009537
p071-p130,random_associations,3,cross_yellow,cross_yellow,1,2215.30000019073
p071-p130,random_associations,3,cross_pink,cross_yellow,0,1759.90000009537
p071-p130,random_associations,3,hexagon_red,hexagon_grey,0,4932.80000019073
p071-p130,random_associations,3,cross_grey,cross_yellow,0,2301.09999990463
p071-p130,random_associations,3,hexagon_yellow,hexagon_grey,0,3830
p071-p130,random_associations,3,square_pink,square_pink,1,4524.60000038147
p071-p130,random_associations,3,diamond_grey,diamond_grey,1,4429.19999980927
p071-p130,random_associations,3,diamond_red,diamond_grey,0,4306.90000009537
p071-p130,random_associations,3,square_red,square_red,1,4171.09999990463
p071-p130,random_associations,3,cross_pink,cross_yellow,0,1647.2999997139
p071-p130,random_associations,3,diamond_grey,diamond_grey,1,2766.5
p071-p130,random_associations,3,hexagon_yellow,hexagon_pink,0,5791.60000038147
p071-p130,random_associations,3,cross_red,cross_grey,0,7986.59999990463
p071-p130,random_associations,3,cross_grey,cross_pink,0,10284.1999998093
p071-p130,random_associations,3,diamond_pink,diamond_grey,0,3189.09999990463
p071-p130,random_associations,3,square_yellow,square_red,0,3019.7999997139
p020-p131,random_associations,2,splat_pink,splat_grey,0,5694.79999995232
p020-p131,random_associations,2,splat_red,splat_red,1,5133.10000014305
p020-p131,random_associations,2,splat_grey,splat_yellow,0,2232.5
p020-p131,random_associations,2,splat_yellow,splat_grey,0,3592.19999980927
p020-p131,random_associations,2,splat_red,splat_red,1,1846.20000004768
p020-p131,random_associations,2,splat_pink,splat_red,0,1816.5
p020-p131,random_associations,2,splat_yellow,splat_grey,0,2666.09999990463
p020-p131,random_associations,2,splat_grey,splat_pink,0,2505.60000014305
p020-p131,random_associations,2,splat_red,splat_red,1,1472.79999995232
p020-p131,random_associations,2,splat_pink,splat_pink,1,2019
p020-p131,random_associations,2,splat_grey,splat_red,0,3042.70000004768
p020-p131,random_associations,2,splat_yellow,splat_grey,0,1461.09999990463
p020-p131,random_associations,2,splat_grey,splat_pink,0,1235
p020-p131,random_associations,2,splat_pink,splat_grey,0,2195.59999990463
p020-p131,random_associations,2,splat_yellow,splat_grey,0,2365.79999995232
p020-p131,random_associations,2,splat_red,splat_red,1,2670.90000009537
p020-p131,random_associations,3,square_grey,square_pink,0,4487.09999990463
p020-p131,random_associations,3,pentagon_yellow,pentagon_pink,0,4200.79999995232
p020-p131,random_associations,3,cross_pink,cross_pink,1,3501.60000014305
p020-p131,random_associations,3,cross_red,cross_red,1,2943.09999990463
p020-p131,random_associations,3,cross_pink,cross_yellow,0,1942.29999995232
p020-p131,random_associations,3,pentagon_yellow,pentagon_pink,0,3417.70000004768
p020-p131,random_associations,3,pentagon_grey,pentagon_grey,1,2930.89999985695
p020-p131,random_associations,3,pentagon_red,pentagon_pink,0,3385.09999990463
p020-p131,random_associations,3,circle_pink,circle_yellow,0,1794
p020-p131,random_associations,3,square_red,square_red,1,1214.40000009537
p020-p131,random_associations,3,cross_yellow,cross_pink,0,3184.79999995232
p020-p131,random_associations,3,square_grey,square_yellow,0,2259.30000019073
p020-p131,random_associations,3,square_pink,square_pink,1,3620.5
p020-p131,random_associations,3,circle_grey,circle_grey,1,2160.29999995232
p020-p131,random_associations,3,square_red,square_red,1,1604
p020-p131,random_associations,3,pentagon_yellow,pentagon_grey,0,3350.40000009537
p010-p132,random_associations,2,splat_yellow,splat_pink,0,9761.5
p010-p132,random_associations,2,splat_pink,splat_pink,1,5207.5
p010-p132,random_associations,2,splat_red,splat_red,1,1703.39999997616
p010-p132,random_associations,2,splat_grey,splat_grey,1,3449.19999998808
p010-p132,random_associations,2,splat_grey,splat_grey,1,1653.20000004768
p010-p132,random_associations,2,splat_red,splat_red,1,2010.20000004768
p010-p132,random_associations,2,splat_pink,splat_pink,1,2352.09999996424
p010-p132,random_associations,2,splat_yellow,splat_yellow,1,1471.89999997616
p010-p132,random_associations,2,splat_grey,splat_grey,1,1742.39999997616
p010-p132,random_associations,2,splat_yellow,splat_yellow,1,1365.10000002384
p010-p132,random_associations,2,splat_pink,splat_pink,1,1468.59999996424
p010-p132,random_associations,2,splat_red,splat_red,1,1154.19999998808
p010-p132,random_associations,2,splat_red,splat_red,1,2224.5
p010-p132,random_associations,2,splat_yellow,splat_yellow,1,1298.69999998808
p010-p132,random_associations,2,splat_pink,splat_pink,1,2831
p010-p132,random_associations,2,splat_grey,splat_grey,1,7501.19999998808
p010-p132,random_associations,3,star_red,star_red,1,3365.5
p010-p132,random_associations,3,cross_grey,cross_grey,1,1811.5
p010-p132,random_associations,3,hexagon_yellow,hexagon_yellow,1,1485.89999997616
p010-p132,random_associations,3,square_pink,square_pink,1,2348.80000001192
p010-p132,random_associations,3,cross_red,cross_red,1,1303.89999997616
p010-p132,random_associations,3,star_grey,star_grey,1,4054.69999998808
p010-p132,random_associations,3,cross_pink,cross_grey,0,1321.90000003576
p010-p132,random_associations,3,cross_yellow,cross_yellow,1,1448.09999996424
p010-p132,random_associations,3,star_grey,star_grey,1,2125.59999996424
p010-p132,random_associations,3,hexagon_yellow,hexagon_yellow,1,1423.40000003576
p010-p132,random_associations,3,hexagon_red,hexagon_red,1,2000
p010-p132,random_associations,3,star_pink,star_pink,1,2357.59999996424
p010-p132,random_associations,3,square_grey,square_grey,1,2612.80000001192
p010-p132,random_associations,3,cross_yellow,cross_yellow,1,1381.30000001192
p010-p132,random_associations,3,cross_pink,cross_pink,1,2179.80000001192
p010-p132,random_associations,3,hexagon_red,hexagon_red,1,1903.30000001192
p133-p155,random_associations,2,splat_grey,splat_yellow,0,3634.5
p133-p155,random_associations,2,splat_pink,splat_grey,0,4642.69999998808
p133-p155,random_associations,2,splat_yellow,splat_red,0,2454.60000002384
p133-p155,random_associations,2,splat_red,splat_grey,0,2545.60000002384
p133-p155,random_associations,2,splat_yellow,splat_yellow,1,1263.39999997616
p133-p155,random_associations,2,splat_red,splat_pink,0,3667.19999998808
p133-p155,random_associations,2,splat_grey,splat_grey,1,3771.69999998808
p133-p155,random_associations,2,splat_pink,splat_pink,1,4302.5
p133-p155,random_associations,2,splat_pink,splat_pink,1,3917.19999998808
p133-p155,random_associations,2,splat_yellow,splat_yellow,1,1533.69999998808
p133-p155,random_associations,2,splat_grey,splat_grey,1,5890.5
p133-p155,random_associations,2,splat_red,splat_red,1,2030.10000002384
p133-p155,random_associations,2,splat_pink,splat_pink,1,2120.60000002384
p133-p155,random_associations,2,splat_yellow,splat_yellow,1,1319.60000002384
p133-p155,random_associations,2,splat_red,splat_grey,0,2858.90000003576
p133-p155,random_associations,2,splat_grey,splat_grey,1,3037.40000003576
p133-p155,random_associations,3,diamond_pink,diamond_pink,1,4786.39999997616
p133-p155,random_associations,3,star_grey,star_grey,1,3942
p133-p155,random_associations,3,diamond_yellow,diamond_yellow,1,2031.20000004768
p133-p155,random_associations,3,circle_red,circle_red,1,3097.20000004768
p133-p155,random_associations,3,star_red,star_red,1,2309.89999997616
p133-p155,random_associations,3,circle_grey,circle_grey,1,2748.89999997616
p133-p155,random_associations,3,circle_pink,circle_pink,1,4930.89999997616
p133-p155,random_associations,3,diamond_yellow,diamond_yellow,1,4037.5
p133-p155,random_associations,3,pentagon_yellow,pentagon_yellow,1,2177.19999998808
p133-p155,random_associations,3,diamond_pink,diamond_pink,1,1836
p133-p155,random_associations,3,pentagon_grey,pentagon_grey,1,1186.10000002384
p133-p155,random_associations,3,star_red,star_red,1,7894.80000001192
p133-p155,random_associations,3,star_yellow,star_yellow,1,3320.30000001192
p133-p155,random_associations,3,star_pink,star_pink,1,4996.19999998808
