participant_ID,trial_number,target_cxn,prime_cxn,verb_overlap,rt
LSIANHA0,43,RES,RES,no,639
LSIANHA0,43,RES,RES,no,728
LSIANHA0,48,RES,CM,yes,696
LSIANHA0,48,RES,CM,yes,1989
LSIANHA0,48,RES,CM,yes,931
LSIANHA0,53,RES,CM,no,723
LSIANHA0,53,RES,CM,no,1317
LSIANHA0,53,RES,CM,no,655
LSIANHA0,58,RES,RES,yes,657
LSIANHA0,58,RES,RES,yes,656
LSIANHA0,58,RES,RES,yes,525
LSIANHA0,64,CM,RES,no,1057
LSIANHA0,64,CM,RES,no,855
LSIANHA0,64,CM,RES,no,670
LSIANHA0,68,CM,CM,yes,678
LSIANHA0,68,CM,CM,yes,1010
LSIANHA0,68,CM,CM,yes,632
LSIANHA0,74,CM,RES,yes,684
LSIANHA0,74,CM,RES,yes,809
LSIANHA0,74,CM,RES,yes,602
LSIANHA0,85,CM,CM,no,1002
LSIANHA0,85,CM,CM,no,662
LSIANHA0,85,CM,CM,no,621
LSIANHA0,89,CM,RES,no,690
LSIANHA0,89,CM,RES,no,886
LSIANHA0,89,CM,RES,no,472
LSIANHA0,101,CM,RES,yes,699
LSIANHA0,101,CM,RES,yes,678
LSIANHA0,101,CM,RES,yes,494
LSIANHA0,106,CM,CM,yes,945
LSIANHA0,106,CM,CM,yes,790
LSIANHA0,106,CM,CM,yes,609
LSIANHA0,111,RES,RES,yes,587
LSIANHA0,111,RES,RES,yes,932
LSIANHA0,111,RES,RES,yes,891
LSIANHA0,116,RES,RES,no,698
LSIANHA0,116,RES,RES,no,645
LSIANHA0,116,RES,RES,no,637
LSIANHA0,121,RES,CM,yes,767
LSIANHA0,121,RES,CM,yes,978
LSIANHA0,121,RES,CM,yes,834
LSIANHA0,126,RES,CM,yes,856
LSIANHA0,126,RES,CM,yes,1270
LSIANHA0,126,RES,CM,yes,840
LSIANHA0,130,CM,RES,yes,685
LSIANHA0,130,CM,RES,yes,926
LSIANHA0,130,CM,RES,yes,723
LSIANHA0,136,RES,RES,no,711
LSIANHA0,136,RES,RES,no,937
LSIANHA0,136,RES,RES,no,952
LSIANHA0,140,CM,CM,no,705
LSIANHA0,140,CM,CM,no,734
LSIANHA0,140,CM,CM,no,560
LSIANHA0,145,CM,RES,no,1283
LSIANHA0,145,CM,RES,no,692
LSIANHA0,145,CM,RES,no,700
LSIANHA0,150,CM,CM,yes,565
LSIANHA0,150,CM,CM,yes,651
LSIANHA0,150,CM,CM,yes,933
LSIANHA0,154,RES,RES,yes,1437
LSIANHA0,154,RES,RES,yes,649
LSIANHA0,154,RES,RES,yes,610
LSIANHA0,160,RES,CM,no,736
LSIANHA0,160,RES,CM,no,881
LSIANHA0,160,RES,CM,no,1279
QZSJTRH3,4,CM,RES,yes,640
QZSJTRH3,4,CM,RES,yes,1467
QZSJTRH3,4,CM,RES,yes,511
QZSJTRH3,9,RES,CM,yes,972
QZSJTRH3,9,RES,CM,yes,735
QZSJTRH3,9,RES,CM,yes,783
QZSJTRH3,14,RES,CM,no,855
QZSJTRH3,14,RES,CM,no,1049
QZSJTRH3,14,RES,CM,no,1191
QZSJTRH3,18,CM,RES,no,641
QZSJTRH3,18,CM,RES,no,634
QZSJTRH3,18,CM,RES,no,602
QZSJTRH3,23,CM,CM,no,696
QZSJTRH3,23,CM,CM,no,712
QZSJTRH3,23,CM,CM,no,711
QZSJTRH3,32,CM,CM,yes,799
QZSJTRH3,32,CM,CM,yes,676
QZSJTRH3,32,CM,CM,yes,611
QZSJTRH3,38,RES,RES,yes,646
QZSJTRH3,38,RES,RES,yes,1154
QZSJTRH3,38,RES,RES,yes,921
QZSJTRH3,43,RES,RES,no,485
QZSJTRH3,43,RES,RES,no,653
QZSJTRH3,43,RES,RES,no,600
QZSJTRH3,48,RES,CM,yes,549
QZSJTRH3,48,RES,CM,yes,700
QZSJTRH3,48,RES,CM,yes,532
QZSJTRH3,58,RES,RES,yes,818
QZSJTRH3,58,RES,RES,yes,570
QZSJTRH3,58,RES,RES,yes,559
QZSJTRH3,64,CM,RES,no,852
QZSJTRH3,64,CM,RES,no,512
QZSJTRH3,64,CM,RES,no,713
QZSJTRH3,68,CM,CM,yes,562
QZSJTRH3,68,CM,CM,yes,922
QZSJTRH3,68,CM,CM,yes,558
QZSJTRH3,74,CM,RES,yes,565
QZSJTRH3,74,CM,RES,yes,784
QZSJTRH3,74,CM,RES,yes,511
QZSJTRH3,79,CM,CM,no,705
QZSJTRH3,79,CM,CM,no,455
QZSJTRH3,79,CM,CM,no,946
QZSJTRH3,89,CM,RES,no,594
QZSJTRH3,89,CM,RES,no,632
QZSJTRH3,89,CM,RES,no,533
QZSJTRH3,95,RES,CM,no,802
QZSJTRH3,95,RES,CM,no,758
QZSJTRH3,95,RES,CM,no,913
QZSJTRH3,111,RES,RES,yes,580
QZSJTRH3,111,RES,RES,yes,738
QZSJTRH3,111,RES,RES,yes,1014
QZSJTRH3,121,RES,CM,yes,716
QZSJTRH3,121,RES,CM,yes,1273
QZSJTRH3,121,RES,CM,yes,550
QZSJTRH3,126,RES,CM,yes,644
QZSJTRH3,126,RES,CM,yes,1010
QZSJTRH3,126,RES,CM,yes,1372
QZSJTRH3,130,CM,RES,yes,691
QZSJTRH3,130,CM,RES,yes,1669
QZSJTRH3,130,CM,RES,yes,566
QZSJTRH3,136,RES,RES,no,624
QZSJTRH3,136,RES,RES,no,752
QZSJTRH3,136,RES,RES,no,617
QZSJTRH3,140,CM,CM,no,799
QZSJTRH3,140,CM,CM,no,735
QZSJTRH3,140,CM,CM,no,499
QZSJTRH3,145,CM,RES,no,937
QZSJTRH3,145,CM,RES,no,1452
QZSJTRH3,145,CM,RES,no,623
QZSJTRH3,150,CM,CM,yes,1185
QZSJTRH3,150,CM,CM,yes,532
QZSJTRH3,150,CM,CM,yes,486
QZSJTRH3,154,RES,RES,yes,738
QZSJTRH3,154,RES,RES,yes,674
QZSJTRH3,154,RES,RES,yes,697
QZSJTRH3,160,RES,CM,no,910
QZSJTRH3,160,RES,CM,no,962
QZSJTRH3,160,RES,CM,no,533
XSGYGBXR,4,CM,RES,yes,1289
XSGYGBXR,4,CM,RES,yes,1226
XSGYGBXR,4,CM,RES,yes,807
XSGYGBXR,9,RES,CM,yes,1060
XSGYGBXR,9,RES,CM,yes,789
XSGYGBXR,9,RES,CM,yes,1253
XSGYGBXR,14,RES,CM,no,1031
XSGYGBXR,14,RES,CM,no,1662
XSGYGBXR,14,RES,CM,no,1007
XSGYGBXR,18,CM,RES,no,904
XSGYGBXR,18,CM,RES,no,2209
XSGYGBXR,18,CM,RES,no,616
XSGYGBXR,23,CM,CM,no,1216
XSGYGBXR,23,CM,CM,no,875
XSGYGBXR,23,CM,CM,no,674
XSGYGBXR,32,CM,CM,yes,826
XSGYGBXR,32,CM,CM,yes,751
XSGYGBXR,32,CM,CM,yes,728
XSGYGBXR,38,RES,RES,yes,664
XSGYGBXR,38,RES,RES,yes,822
XSGYGBXR,38,RES,RES,yes,819
XSGYGBXR,58,RES,RES,yes,827
XSGYGBXR,58,RES,RES,yes,796
XSGYGBXR,58,RES,RES,yes,694
XSGYGBXR,64,CM,RES,no,904
XSGYGBXR,64,CM,RES,no,972
XSGYGBXR,64,CM,RES,no,644
XSGYGBXR,68,CM,CM,yes,573
XSGYGBXR,68,CM,CM,yes,1219
XSGYGBXR,68,CM,CM,yes,645
XSGYGBXR,74,CM,RES,yes,704
XSGYGBXR,74,CM,RES,yes,1014
XSGYGBXR,74,CM,RES,yes,544
XSGYGBXR,79,CM,CM,no,789
XSGYGBXR,79,CM,CM,no,775
XSGYGBXR,79,CM,CM,no,708
XSGYGBXR,85,CM,CM,no,524
XSGYGBXR,85,CM,CM,no,583
XSGYGBXR,85,CM,CM,no,971
XSGYGBXR,89,CM,RES,no,578
XSGYGBXR,89,CM,RES,no,1161
XSGYGBXR,89,CM,RES,no,491
XSGYGBXR,95,RES,CM,no,1304
XSGYGBXR,95,RES,CM,no,717
XSGYGBXR,95,RES,CM,no,627
XSGYGBXR,101,CM,RES,yes,927
XSGYGBXR,101,CM,RES,yes,883
XSGYGBXR,101,CM,RES,yes,559
XSGYGBXR,106,CM,CM,yes,700
XSGYGBXR,106,CM,CM,yes,1156
XSGYGBXR,106,CM,CM,yes,514
XSGYGBXR,111,RES,RES,yes,654
XSGYGBXR,111,RES,RES,yes,629
XSGYGBXR,111,RES,RES,yes,896
XSGYGBXR,116,RES,RES,no,597
XSGYGBXR,116,RES,RES,no,528
XSGYGBXR,116,RES,RES,no,594
XSGYGBXR,121,RES,CM,yes,514
XSGYGBXR,121,RES,CM,yes,874
XSGYGBXR,121,RES,CM,yes,587
XSGYGBXR,126,RES,CM,yes,635
XSGYGBXR,126,RES,CM,yes,740
XSGYGBXR,126,RES,CM,yes,652
XSGYGBXR,130,CM,RES,yes,581
XSGYGBXR,130,CM,RES,yes,955
XSGYGBXR,130,CM,RES,yes,575
XSGYGBXR,136,RES,RES,no,731
XSGYGBXR,136,RES,RES,no,684
XSGYGBXR,136,RES,RES,no,615
XSGYGBXR,140,CM,CM,no,624
XSGYGBXR,140,CM,CM,no,599
XSGYGBXR,140,CM,CM,no,615
XSGYGBXR,145,CM,RES,no,549
XSGYGBXR,145,CM,RES,no,1184
XSGYGBXR,145,CM,RES,no,622
XSGYGBXR,150,CM,CM,yes,602
XSGYGBXR,150,CM,CM,yes,667
XSGYGBXR,150,CM,CM,yes,590
XSGYGBXR,154,RES,RES,yes,545
XSGYGBXR,154,RES,RES,yes,684
XSGYGBXR,154,RES,RES,yes,625
XSGYGBXR,160,RES,CM,no,703
XSGYGBXR,160,RES,CM,no,717
XSGYGBXR,160,RES,CM,no,661
CZ6YD795,4,CM,RES,yes,1001
CZ6YD795,4,CM,RES,yes,847
CZ6YD795,4,CM,RES,yes,909
CZ6YD795,9,RES,CM,yes,923
CZ6YD795,9,RES,CM,yes,777
CZ6YD795,9,RES,CM,yes,828
CZ6YD795,14,RES,CM,no,1154
CZ6YD795,14,RES,CM,no,959
CZ6YD795,14,RES,CM,no,967
CZ6YD795,18,CM,RES,no,893
CZ6YD795,18,CM,RES,no,826
CZ6YD795,18,CM,RES,no,1650
CZ6YD795,23,CM,CM,no,1015
CZ6YD795,23,CM,CM,no,872
CZ6YD795,23,CM,CM,no,641
CZ6YD795,32,CM,CM,yes,815
CZ6YD795,32,CM,CM,yes,926
CZ6YD795,32,CM,CM,yes,1301
CZ6YD795,38,RES,RES,yes,788
CZ6YD795,38,RES,RES,yes,624
CZ6YD795,38,RES,RES,yes,1398
CZ6YD795,48,RES,CM,yes,632
CZ6YD795,48,RES,CM,yes,683
CZ6YD795,48,RES,CM,yes,892
CZ6YD795,58,RES,RES,yes,1046
CZ6YD795,58,RES,RES,yes,705
CZ6YD795,58,RES,RES,yes,680
CZ6YD795,64,CM,RES,no,634
CZ6YD795,64,CM,RES,no,929
CZ6YD795,64,CM,RES,no,595
CZ6YD795,68,CM,CM,yes,1601
CZ6YD795,68,CM,CM,yes,936
CZ6YD795,68,CM,CM,yes,612
CZ6YD795,74,CM,RES,yes,573
CZ6YD795,74,CM,RES,yes,722
CZ6YD795,74,CM,RES,yes,536
CZ6YD795,79,CM,CM,no,472
CZ6YD795,79,CM,CM,no,1014
CZ6YD795,79,CM,CM,no,749
CZ6YD795,85,CM,CM,no,570
CZ6YD795,85,CM,CM,no,942
CZ6YD795,85,CM,CM,no,1226
CZ6YD795,89,CM,RES,no,903
CZ6YD795,89,CM,RES,no,929
CZ6YD795,89,CM,RES,no,578
CZ6YD795,101,CM,RES,yes,820
CZ6YD795,101,CM,RES,yes,829
CZ6YD795,101,CM,RES,yes,492
CZ6YD795,106,CM,CM,yes,732
CZ6YD795,106,CM,CM,yes,656
CZ6YD795,106,CM,CM,yes,596
CZ6YD795,111,RES,RES,yes,902
CZ6YD795,111,RES,RES,yes,702
CZ6YD795,111,RES,RES,yes,1166
CZ6YD795,116,RES,RES,no,724
CZ6YD795,116,RES,RES,no,646
CZ6YD795,116,RES,RES,no,716
CZ6YD795,121,RES,CM,yes,836
CZ6YD795,121,RES,CM,yes,772
CZ6YD795,121,RES,CM,yes,623
CZ6YD795,126,RES,CM,yes,741
CZ6YD795,126,RES,CM,yes,1140
CZ6YD795,126,RES,CM,yes,795
CZ6YD795,130,CM,RES,yes,743
CZ6YD795,130,CM,RES,yes,646
CZ6YD795,130,CM,RES,yes,842
CZ6YD795,136,RES,RES,no,738
CZ6YD795,136,RES,RES,no,606
CZ6YD795,136,RES,RES,no,889
CZ6YD795,140,CM,CM,no,652
CZ6YD795,140,CM,CM,no,714
CZ6YD795,140,CM,CM,no,1016
CZ6YD795,145,CM,RES,no,630
CZ6YD795,145,CM,RES,no,778
CZ6YD795,145,CM,RES,no,567
CZ6YD795,150,CM,CM,yes,717
CZ6YD795,150,CM,CM,yes,1537
CZ6YD795,150,CM,CM,yes,797
CZ6YD795,154,RES,RES,yes,771
CZ6YD795,154,RES,RES,yes,892
CZ6YD795,154,RES,RES,yes,951
CZ6YD795,160,RES,CM,no,885
CZ6YD795,160,RES,CM,no,736
CZ6YD795,160,RES,CM,no,611
W7LORJX3,9,RES,CM,yes,1565
W7LORJX3,9,RES,CM,yes,817
W7LORJX3,9,RES,CM,yes,975
W7LORJX3,14,RES,CM,no,1121
W7LORJX3,14,RES,CM,no,853
W7LORJX3,14,RES,CM,no,919
W7LORJX3,18,CM,RES,no,928
W7LORJX3,18,CM,RES,no,1131
W7LORJX3,18,CM,RES,no,780
W7LORJX3,32,CM,CM,yes,1185
W7LORJX3,32,CM,CM,yes,765
W7LORJX3,32,CM,CM,yes,640
W7LORJX3,38,RES,RES,yes,1187
W7LORJX3,38,RES,RES,yes,674
W7LORJX3,38,RES,RES,yes,1054
W7LORJX3,43,RES,RES,no,695
W7LORJX3,43,RES,RES,no,484
W7LORJX3,43,RES,RES,no,630
W7LORJX3,48,RES,CM,yes,1413
W7LORJX3,48,RES,CM,yes,1084
W7LORJX3,48,RES,CM,yes,515
W7LORJX3,53,RES,CM,no,648
W7LORJX3,53,RES,CM,no,972
W7LORJX3,53,RES,CM,no,789
W7LORJX3,58,RES,RES,yes,669
W7LORJX3,58,RES,RES,yes,847
W7LORJX3,58,RES,RES,yes,754
W7LORJX3,64,CM,RES,no,762
W7LORJX3,64,CM,RES,no,1031
W7LORJX3,64,CM,RES,no,1465
W7LORJX3,68,CM,CM,yes,1201
W7LORJX3,68,CM,CM,yes,775
W7LORJX3,68,CM,CM,yes,588
W7LORJX3,74,CM,RES,yes,1098
W7LORJX3,74,CM,RES,yes,879
W7LORJX3,74,CM,RES,yes,638
W7LORJX3,79,CM,CM,no,1487
W7LORJX3,79,CM,CM,no,1800
W7LORJX3,79,CM,CM,no,803
W7LORJX3,89,CM,RES,no,1205
W7LORJX3,89,CM,RES,no,1000
W7LORJX3,89,CM,RES,no,646
W7LORJX3,95,RES,CM,no,790
W7LORJX3,95,RES,CM,no,612
W7LORJX3,95,RES,CM,no,913
W7LORJX3,101,CM,RES,yes,1138
W7LORJX3,101,CM,RES,yes,1148
W7LORJX3,101,CM,RES,yes,490
W7LORJX3,106,CM,CM,yes,1126
W7LORJX3,106,CM,CM,yes,796
W7LORJX3,106,CM,CM,yes,877
W7LORJX3,111,RES,RES,yes,973
W7LORJX3,111,RES,RES,yes,1093
W7LORJX3,111,RES,RES,yes,1034
W7LORJX3,126,RES,CM,yes,942
W7LORJX3,126,RES,CM,yes,1554
W7LORJX3,126,RES,CM,yes,1065
W7LORJX3,130,CM,RES,yes,1024
W7LORJX3,130,CM,RES,yes,1117
W7LORJX3,130,CM,RES,yes,533
W7LORJX3,136,RES,RES,no,1431
W7LORJX3,136,RES,RES,no,1059
W7LORJX3,136,RES,RES,no,682
W7LORJX3,140,CM,CM,no,699
W7LORJX3,140,CM,CM,no,1382
W7LORJX3,140,CM,CM,no,747
W7LORJX3,145,CM,RES,no,1147
W7LORJX3,145,CM,RES,no,1422
W7LORJX3,154,RES,RES,yes,661
W7LORJX3,154,RES,RES,yes,852
W7LORJX3,154,RES,RES,yes,665
5QC69PBY,4,CM,RES,yes,934
5QC69PBY,4,CM,RES,yes,1556
5QC69PBY,4,CM,RES,yes,1080
5QC69PBY,9,RES,CM,yes,701
5QC69PBY,9,RES,CM,yes,766
5QC69PBY,9,RES,CM,yes,1042
5QC69PBY,23,CM,CM,no,832
5QC69PBY,23,CM,CM,no,734
5QC69PBY,23,CM,CM,no,704
5QC69PBY,38,RES,RES,yes,1080
5QC69PBY,38,RES,RES,yes,1200
5QC69PBY,38,RES,RES,yes,709
5QC69PBY,43,RES,RES,no,789
5QC69PBY,43,RES,RES,no,572
5QC69PBY,43,RES,RES,no,1081
5QC69PBY,48,RES,CM,yes,779
5QC69PBY,48,RES,CM,yes,639
5QC69PBY,48,RES,CM,yes,822
5QC69PBY,58,RES,RES,yes,763
5QC69PBY,58,RES,RES,yes,677
5QC69PBY,58,RES,RES,yes,657
5QC69PBY,64,CM,RES,no,874
5QC69PBY,64,CM,RES,no,619
5QC69PBY,64,CM,RES,no,704
5QC69PBY,68,CM,CM,yes,616
5QC69PBY,68,CM,CM,yes,681
5QC69PBY,68,CM,CM,yes,706
5QC69PBY,74,CM,RES,yes,1539
5QC69PBY,74,CM,RES,yes,500
5QC69PBY,79,CM,CM,no,1424
5QC69PBY,79,CM,CM,no,1171
5QC69PBY,79,CM,CM,no,1128
5QC69PBY,85,CM,CM,no,1235
5QC69PBY,85,CM,CM,no,854
5QC69PBY,85,CM,CM,no,835
5QC69PBY,89,CM,RES,no,786
5QC69PBY,89,CM,RES,no,878
5QC69PBY,89,CM,RES,no,563
5QC69PBY,95,RES,CM,no,1550
5QC69PBY,95,RES,CM,no,496
5QC69PBY,95,RES,CM,no,793
5QC69PBY,101,CM,RES,yes,862
5QC69PBY,101,CM,RES,yes,1113
5QC69PBY,101,CM,RES,yes,565
5QC69PBY,106,CM,CM,yes,841
5QC69PBY,106,CM,CM,yes,527
5QC69PBY,106,CM,CM,yes,647
5QC69PBY,111,RES,RES,yes,599
5QC69PBY,111,RES,RES,yes,619
5QC69PBY,111,RES,RES,yes,881
5QC69PBY,121,RES,CM,yes,917
5QC69PBY,121,RES,CM,yes,2050
5QC69PBY,121,RES,CM,yes,496
5QC69PBY,126,RES,CM,yes,757
5QC69PBY,126,RES,CM,yes,865
5QC69PBY,126,RES,CM,yes,576
5QC69PBY,130,CM,RES,yes,1026
5QC69PBY,130,CM,RES,yes,451
5QC69PBY,136,RES,RES,no,639
5QC69PBY,136,RES,RES,no,599
5QC69PBY,136,RES,RES,no,616
5QC69PBY,140,CM,CM,no,1039
5QC69PBY,140,CM,CM,no,1585
5QC69PBY,140,CM,CM,no,447
5QC69PBY,145,CM,RES,no,991
5QC69PBY,145,CM,RES,no,2618
5QC69PBY,145,CM,RES,no,1773
5QC69PBY,150,CM,CM,yes,563
5QC69PBY,150,CM,CM,yes,685
5QC69PBY,150,CM,CM,yes,1548
5QC69PBY,160,RES,CM,no,727
5QC69PBY,160,RES,CM,no,743
5QC69PBY,160,RES,CM,no,1055
AUU600LT,4,CM,RES,yes,2136
AUU600LT,4,CM,RES,yes,1626
AUU600LT,4,CM,RES,yes,1090
AUU600LT,9,RES,CM,yes,900
AUU600LT,9,RES,CM,yes,1025
AUU600LT,9,RES,CM,yes,1308
AUU600LT,14,RES,CM,no,954
AUU600LT,14,RES,CM,no,1216
AUU600LT,14,RES,CM,no,1693
AUU600LT,18,CM,RES,no,1264
AUU600LT,18,CM,RES,no,1006
AUU600LT,23,CM,CM,no,1178
AUU600LT,23,CM,CM,no,929
AUU600LT,23,CM,CM,no,725
AUU600LT,32,CM,CM,yes,1213
AUU600LT,32,CM,CM,yes,1358
AUU600LT,32,CM,CM,yes,652
AUU600LT,38,RES,RES,yes,1214
AUU600LT,38,RES,RES,yes,924
AUU600LT,38,RES,RES,yes,883
AUU600LT,43,RES,RES,no,1039
AUU600LT,43,RES,RES,no,931
AUU600LT,43,RES,RES,no,863
AUU600LT,48,RES,CM,yes,2257
AUU600LT,48,RES,CM,yes,2194
AUU600LT,48,RES,CM,yes,682
AUU600LT,53,RES,CM,no,1332
AUU600LT,53,RES,CM,no,1836
AUU600LT,53,RES,CM,no,1362
AUU600LT,58,RES,RES,yes,997
AUU600LT,58,RES,RES,yes,713
AUU600LT,58,RES,RES,yes,833
AUU600LT,64,CM,RES,no,1089
AUU600LT,64,CM,RES,no,851
AUU600LT,64,CM,RES,no,758
AUU600LT,74,CM,RES,yes,1094
AUU600LT,74,CM,RES,yes,1044
AUU600LT,74,CM,RES,yes,600
AUU600LT,79,CM,CM,no,446
AUU600LT,79,CM,CM,no,1464
AUU600LT,79,CM,CM,no,711
AUU600LT,89,CM,RES,no,974
AUU600LT,89,CM,RES,no,1894
AUU600LT,89,CM,RES,no,754
AUU600LT,95,RES,CM,no,968
AUU600LT,95,RES,CM,no,731
AUU600LT,95,RES,CM,no,1195
AUU600LT,101,CM,RES,yes,1583
AUU600LT,101,CM,RES,yes,680
AUU600LT,106,CM,CM,yes,2952
AUU600LT,106,CM,CM,yes,1287
AUU600LT,106,CM,CM,yes,751
AUU600LT,116,RES,RES,no,1309
AUU600LT,116,RES,RES,no,1605
AUU600LT,116,RES,RES,no,684
AUU600LT,121,RES,CM,yes,1048
AUU600LT,121,RES,CM,yes,1161
AUU600LT,121,RES,CM,yes,1101
AUU600LT,126,RES,CM,yes,1093
AUU600LT,126,RES,CM,yes,876
AUU600LT,126,RES,CM,yes,1212
AUU600LT,130,CM,RES,yes,1641
AUU600LT,130,CM,RES,yes,2821
AUU600LT,130,CM,RES,yes,649
AUU600LT,140,CM,CM,no,1721
AUU600LT,140,CM,CM,no,1018
AUU600LT,140,CM,CM,no,638
AUU600LT,145,CM,RES,no,827
AUU600LT,145,CM,RES,no,892
AUU600LT,145,CM,RES,no,1197
AUU600LT,150,CM,CM,yes,1132
AUU600LT,150,CM,CM,yes,1006
AUU600LT,150,CM,CM,yes,739
AUU600LT,154,RES,RES,yes,743
AUU600LT,154,RES,RES,yes,855
AUU600LT,154,RES,RES,yes,709
AUU600LT,160,RES,CM,no,2621
AUU600LT,160,RES,CM,no,608
AUU600LT,160,RES,CM,no,919
CWWDI4LB,4,CM,RES,yes,2264
CWWDI4LB,4,CM,RES,yes,2256
CWWDI4LB,4,CM,RES,yes,2016
CWWDI4LB,9,RES,CM,yes,1656
CWWDI4LB,9,RES,CM,yes,1312
CWWDI4LB,9,RES,CM,yes,1616
CWWDI4LB,14,RES,CM,no,1487
CWWDI4LB,14,RES,CM,no,1560
CWWDI4LB,18,CM,RES,no,968
CWWDI4LB,18,CM,RES,no,1656
CWWDI4LB,18,CM,RES,no,832
CWWDI4LB,23,CM,CM,no,1360
CWWDI4LB,23,CM,CM,no,1064
CWWDI4LB,23,CM,CM,no,696
CWWDI4LB,32,CM,CM,yes,1831
CWWDI4LB,32,CM,CM,yes,950
CWWDI4LB,32,CM,CM,yes,792
CWWDI4LB,38,RES,RES,yes,1272
CWWDI4LB,38,RES,RES,yes,984
CWWDI4LB,38,RES,RES,yes,1000
CWWDI4LB,43,RES,RES,no,960
CWWDI4LB,43,RES,RES,no,880
CWWDI4LB,43,RES,RES,no,816
CWWDI4LB,48,RES,CM,yes,1024
CWWDI4LB,48,RES,CM,yes,999
CWWDI4LB,53,RES,CM,no,1736
CWWDI4LB,53,RES,CM,no,2056
CWWDI4LB,53,RES,CM,no,1408
CWWDI4LB,58,RES,RES,yes,1313
CWWDI4LB,58,RES,RES,yes,824
CWWDI4LB,58,RES,RES,yes,720
CWWDI4LB,64,CM,RES,no,1080
CWWDI4LB,64,CM,RES,no,881
CWWDI4LB,64,CM,RES,no,1143
CWWDI4LB,68,CM,CM,yes,976
CWWDI4LB,68,CM,CM,yes,960
CWWDI4LB,68,CM,CM,yes,856
CWWDI4LB,74,CM,RES,yes,1152
CWWDI4LB,74,CM,RES,yes,1768
CWWDI4LB,74,CM,RES,yes,1048
CWWDI4LB,79,CM,CM,no,824
CWWDI4LB,79,CM,CM,no,1079
CWWDI4LB,79,CM,CM,no,1200
CWWDI4LB,85,CM,CM,no,985
CWWDI4LB,85,CM,CM,no,1193
CWWDI4LB,85,CM,CM,no,904
CWWDI4LB,89,CM,RES,no,1520
CWWDI4LB,89,CM,RES,no,2249
CWWDI4LB,89,CM,RES,no,911
CWWDI4LB,95,RES,CM,no,1208
CWWDI4LB,95,RES,CM,no,1104
CWWDI4LB,95,RES,CM,no,840
CWWDI4LB,106,CM,CM,yes,1145
CWWDI4LB,106,CM,CM,yes,1384
CWWDI4LB,106,CM,CM,yes,728
CWWDI4LB,111,RES,RES,yes,896
CWWDI4LB,111,RES,RES,yes,1296
CWWDI4LB,111,RES,RES,yes,1304
CWWDI4LB,116,RES,RES,no,1008
CWWDI4LB,116,RES,RES,no,864
CWWDI4LB,116,RES,RES,no,928
CWWDI4LB,121,RES,CM,yes,952
CWWDI4LB,121,RES,CM,yes,1384
CWWDI4LB,121,RES,CM,yes,840
CWWDI4LB,126,RES,CM,yes,1264
CWWDI4LB,126,RES,CM,yes,2145
CWWDI4LB,126,RES,CM,yes,879
CWWDI4LB,130,CM,RES,yes,953
CWWDI4LB,130,CM,RES,yes,808
CWWDI4LB,130,CM,RES,yes,776
CWWDI4LB,136,RES,RES,no,1128
CWWDI4LB,136,RES,RES,no,992
CWWDI4LB,136,RES,RES,no,1016
CWWDI4LB,140,CM,CM,no,1344
CWWDI4LB,140,CM,CM,no,784
CWWDI4LB,140,CM,CM,no,816
CWWDI4LB,145,CM,RES,no,1208
CWWDI4LB,145,CM,RES,no,2256
CWWDI4LB,145,CM,RES,no,896
CWWDI4LB,160,RES,CM,no,1168
CWWDI4LB,160,RES,CM,no,895
CWWDI4LB,160,RES,CM,no,776
MWWIUYA7,4,CM,RES,yes,1055
MWWIUYA7,4,CM,RES,yes,1008
MWWIUYA7,4,CM,RES,yes,616
MWWIUYA7,9,RES,CM,yes,870
MWWIUYA7,9,RES,CM,yes,672
MWWIUYA7,9,RES,CM,yes,752
MWWIUYA7,14,RES,CM,no,664
MWWIUYA7,14,RES,CM,no,834
MWWIUYA7,14,RES,CM,no,1877
MWWIUYA7,18,CM,RES,no,616
MWWIUYA7,18,CM,RES,no,1224
MWWIUYA7,18,CM,RES,no,800
MWWIUYA7,32,CM,CM,yes,928
MWWIUYA7,32,CM,CM,yes,624
MWWIUYA7,32,CM,CM,yes,616
MWWIUYA7,48,RES,CM,yes,506
MWWIUYA7,48,RES,CM,yes,744
MWWIUYA7,48,RES,CM,yes,736
MWWIUYA7,58,RES,RES,yes,753
MWWIUYA7,58,RES,RES,yes,567
MWWIUYA7,58,RES,RES,yes,552
MWWIUYA7,64,CM,RES,no,1534
MWWIUYA7,64,CM,RES,no,576
MWWIUYA7,64,CM,RES,no,666
MWWIUYA7,68,CM,CM,yes,705
MWWIUYA7,68,CM,CM,yes,544
MWWIUYA7,68,CM,CM,yes,632
MWWIUYA7,85,CM,CM,no,737
MWWIUYA7,85,CM,CM,no,625
MWWIUYA7,85,CM,CM,no,727
MWWIUYA7,89,CM,RES,no,599
MWWIUYA7,89,CM,RES,no,1088
MWWIUYA7,89,CM,RES,no,614
MWWIUYA7,101,CM,RES,yes,1079
MWWIUYA7,101,CM,RES,yes,729
MWWIUYA7,101,CM,RES,yes,433
MWWIUYA7,111,RES,RES,yes,706
MWWIUYA7,111,RES,RES,yes,846
MWWIUYA7,111,RES,RES,yes,873
MWWIUYA7,116,RES,RES,no,618
MWWIUYA7,116,RES,RES,no,760
MWWIUYA7,116,RES,RES,no,585
MWWIUYA7,121,RES,CM,yes,1064
MWWIUYA7,121,RES,CM,yes,896
